0,coef
hsa05212,0.0
hsa05213,0.0
hsa05214,0.0
hsa05215,0.0
hsa05216,0.0
hsa05217,0.0
hsa05218,0.0
hsa05219,0.0
hsa05220,0.0
hsa05221,0.0
hsa05222,0.0
hsa05223,0.0
hsa05224,0.0
hsa05225,0.0
hsa05226,0.0
hsa05230,0.0
hsa05231,0.0
hsa05235,0.0
hsa05310,0.0
hsa05320,0.0
hsa05321,0.0
hsa05322,0.0
hsa05323,0.0
hsa05330,0.0
hsa05332,0.0
hsa05340,0.0
hsa05410,0.0
hsa05412,0.0
hsa05414,0.0
hsa05415,0.0
hsa05416,0.0
hsa05417,0.0
hsa05418,0.0
